,unique_id,transaction_id,unformatted_date,product_id,product_name,category_id,category_name,parent_id,parent_name,product_count,site_id,site_name,address,city,zip,latitude,longitude,site_status,revenue,gross_profit,costs,units
2938,132006,20190424|981|2|1|3125209,2019-07-18,13648,DT DR PEPPER 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,480,981 Fort Cobb,408 N Hazlett St,Fort Cobb,73038,35.099,-98.4358,ACTIVE,1.66,0.44369,1.21631,1.0
1028,878425,20190424|251|5|1|2822019,2019-07-18,6308,POWERADE ORNG 32OZ,252,Sports Drinks,150,Juice/tonics,132,102,251 Albert City,114 Main St,Albert City,50510,42.7819,-94.9476,ACTIVE,2.29,1.29296,0.99704,1.0
15,647757,20190424|95|1|1|3599373,2019-07-18,1177,IA BNS CRSSWRD 953,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,457,95 Spencer,11 E 18Th St,Spencer,51301,43.1564,-95.1451,ACTIVE,6.0,0.42,5.58,2.0
114,1868278,20190424|1903|1|3|1485409,2019-07-18,11051,SLC PZ SSG 13IN FCS,287,Slices,277,Pizza,39,59,1903 Selma,1501 Hwy 14 East,Selma,36703,39.8282,-105.036,ACTIVE,3.0,2.298,0.702,3.0
888,235813,20190425|388|2|1|2614126,2019-07-19,9875,BIC DALLAS CWBYS LGHTR,194,Gen Merch-smoking Assoc (428),182,Gm/novelty,56,158,388 Decatur,750 E Roller Ave,Decatur,72722,36.3362,-94.4536,ACTIVE,2.29,0.985,1.305,1.0
557,1573986,20190425|670|1|1|7006175,2019-07-19,3940,RUFFLE FLMN HOT 2.625OZ,52,Potato Chips,2,Chips,251,339,670 Alamosa,505 3Rd St,Alamosa,81101,37.4708,-105.865,ACTIVE,1.89,0.57,1.32,1.0
695,1026765,20190425|385|1|2|4806992,2019-07-19,10375,MONSTER 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,155,385 Bentonville,1706 S Walton Blvd,Bentonville,72712,36.3531,-94.212,ACTIVE,5.79,1.55868,4.23132,3.0
2752,1511955,20190425|650|2|2|4608067,2019-07-19,15842,NAKED JC BLU SMTHIE 15.2OZ,260,Pk Bev-juice No Tax (78),151,Juice No Tax (311),95,327,650 Thornton,8804 Washington St,Thornton,80229,39.8564,-104.978,ACTIVE,3.49,1.41714,2.07286,1.0
1482,1997387,20190426|1475|1|100|1036317,2019-07-20,18963,DIESELBIO,1,Fuel Premuim,78,Fuel,68,37,1475 Montgomery,851 Ann St,Montgomery,36107,39.3071,-91.486,ACTIVE,21.1,2.253,18.847,7.51
457,1834279,20190426|1097|2|1|1749405,2019-07-20,800,100OZ FTN REFILL,154,Cold Bev-refills (314),233,Cold Dispensed Beverage,8,5,1097 Enterprise,600 Boll Weevil Circle,Enterprise,36330,40.648,-92.8406,ACTIVE,1.79,1.161165,0.628835,1.0
1235,1849082,20190426|1837|2|2|2315977,2019-07-20,5464,B DIAMOND TUBE SMKHOUSE 1.5OZ,55,Nuts & seeds,185,Nuts,318,55,1837 Winfield,2575 Us Hwy 43,Winfield,35594,36.5326,-98.1534,ACTIVE,1.89,1.09333,0.79667,1.0
2587,1156248,20190427|423|1|1|3520035,2019-07-21,3307,L&M BX,207,Cig-off Inv-discount (442),11,Off Invoice Cigs (104),27,192,423 Adamsville,2473 Hackworth Road,Adamsville,35005,34.5253,-91.3257,ACTIVE,6.24,1.35351,4.88649,1.0
1590,397285,20190427|466|2|2|3464020,2019-07-21,4334,ICEBREA SPMNT MNTS 1.5OZ TIN,264,Mints,331,Candy,45,222,466 Centralia,104 W Sneed St,Centralia,65240,39.2103,-92.1384,ACTIVE,2.99,1.645,1.345,1.0
34,1253391,20190427|480|5|2|4402978,2019-07-21,13642,DR PEPPER 1LT,250,Pk Bev-csd/pop (71),243,Pop (587),448,237,480 Ionia,206 N Main St,Ionia,65335,38.5027,-93.3235,ACTIVE,2.0,0.75872,1.24128,1.0
1481,362512,20190427|360|2|1|3170503,2019-07-21,5723,NABISC RTZ CRCKR PNUTBTR 1.38OZ,62,Cookies,29,Cookies,104,130,360 Roseland,9230 S Lincoln Ave,Roseland,68973,40.4705,-98.5592,ACTIVE,1.0,0.322,0.678,2.0
1913,1713102,20190428|921|2|2|3646902,2019-07-22,7541,RED BULL 8.4OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,440,921 Greenwood Vlg,8525 E Arapahoe Rd,Greenwood Vlg,80112,39.5964,-104.891,ACTIVE,2.49,1.09849,1.39151,1.0
553,1789240,20190429|973|2|1|5345434,2019-07-23,3458,BAKENETS HT SPCY 3OZ,58,Salty Snacks-other (157),5,Salty Snacks,161,476,973 Lafayette,603 S Public Rd,Lafayette,80026,39.9932,-105.091,ACTIVE,2.0,0.53,1.47,1.0
475,1444764,20190430|563|4|2|4350667,2019-07-24,4360,HERSHEY 2.6OZ KS,266,Vegan Candy,331,Candy,304,298,563 Jackson,4206 N College Ave,Jackson,36545,40.4403,-95.3812,ACTIVE,1.99,0.92046,1.06954,1.0
499,765863,20190430|200|2|3|5443007,2019-07-24,17541,TUM E YUMMIE APL 10.1OZ,253,Juice Drinks,150,Juice/tonics,106,64,200 Cedar Falls,221 W 6Th St,Cedar Falls,50613,42.5336,-92.4478,ACTIVE,1.49,0.76,0.73,1.0
1716,674351,20190501|135|4|2|2188630,2019-07-25,5364,32OZ FTN REFILL,154,Cold Bev-refills (314),233,Cold Dispensed Beverage,8,20,135 Fort Payne,2001 Glenn Bldv Sw,Fort Payne,35968,41.5445,-94.9231,ACTIVE,1.0,1.0,0.0,1.0
179,1561759,20190501|670|2|2|7027192,2019-07-25,11082,3 CHOC CHP COOKIES,270,Bakery Food,269,Bakery,112,339,670 Alamosa,505 3Rd St,Alamosa,81101,37.4708,-105.865,ACTIVE,2.0,1.049,0.951,1.0
2952,571506,20190502|28|2|1|3170829,2019-07-26,5758,NABISC BELVITA BLUBRY ALMND 1.76OZ,70,Healthy Snacks,65,Health Snacks,184,108,28 Sioux Rapids,114 Thomas St,Sioux Rapids,50585,42.8925,-95.1503,ACTIVE,1.59,0.765,0.825,1.0
1821,190021,20190502|906|2|2|2332298,2019-07-26,10865,CRSNT HAM EGG CHZ FCS,272,Breakfast Food,271,Breakfast Sandwiches,97,428,906 Aurora,18555 E Smoky Hill Rd,Aurora,80015,39.6192,-104.771,ACTIVE,2.79,1.799,0.991,1.0
1969,720199,20190503|152|1|1|6463977,2019-07-27,10412,WTR SPRTCAP 20OZ,255,Bottled Water,150,Juice/tonics,174,42,152 Wilmot,202 Mccombs St,Wilmot,71676,33.0593,-91.5728,ACTIVE,0.99,0.80298,0.18702,1.0
1178,332133,20190503|435|2|2|3707533,2019-07-27,2885,PALLM RED 85 BX,162,Cig-discount (332),8,Cigarettes,158,199,435 Golden City,519 Main St,Golden City,64748,37.3929,-94.0928,ACTIVE,4.23,0.85281,3.37719,1.0
2085,2013445,20190503|890|1|1|3102327,2019-07-27,18963,DIESELBIO,1,Fuel Premuim,78,Fuel,68,420,890 Hitchcock,107 W Main St,Hitchcock,73744,35.9682,-98.3491,ACTIVE,100.0,10.6044,89.3956,35.348
2750,1455866,20190503|563|1|1|4356325,2019-07-27,1241,GARDET LG MSTRD PRTZL 5.5OZ,58,Salty Snacks-other (157),5,Salty Snacks,161,298,563 Jackson,4206 N College Ave,Jackson,36545,40.4403,-95.3812,ACTIVE,2.0,0.63521,1.36479,1.0
793,450090,20190504|865|2|1|3749447,2019-07-28,10378,MONSTER MEGA 24OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,399,865 Lane,11820 E Highway 3,Lane,74555,34.298,-95.9867,ACTIVE,3.79,1.64744,2.14256,1.0
2308,1817285,20190504|979|2|2|1592977,2019-07-28,12747,PERRIER SPRKLNG MINERAL 16.9OZ,255,Bottled Water,150,Juice/tonics,174,479,979 Gillette,2005 S Douglas Hwy,Gillette,82718,44.2762,-105.493,ACTIVE,1.49,0.74866,0.74134,1.0
2131,2646162,20190505|435|1|2|3711564,2019-07-29,5538,MEDIUM FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,199,435 Golden City,519 Main St,Golden City,64748,37.3929,-94.0928,ACTIVE,1.29,0.589902,0.700098,1.0
409,1616876,20190506|878|2|2|4685493,2019-07-29,3471,MUNCHI HNY RSTD PNUT  1.375OZ,55,Nuts & seeds,185,Nuts,318,410,878 Forgan,115 S Broadway St,Forgan,73938,36.9063,-100.535,ACTIVE,0.59,0.24,0.35,1.0
754,17571,20190507|939|1|1|918034,2019-07-31,481,KICKSTART RSPBRY CTRS 16OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,452,939 Campo,183 W 4Th St,Campo,81029,37.1055,-102.58,ACTIVE,1.66,0.46,1.2,1.0
267,679813,20190507|143|2|1|5755500,2019-07-31,6262,MELLO YELLO 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,27,143 Haleyville,42417 Hwy 195,Haleyville,35565,34.1177,-91.3771,ACTIVE,1.69,0.78267,0.90733,1.0
1691,1878570,20190507|2731|1|3|5118107,2019-07-31,11054,SLC PZ BRKFST 13IN FCS,287,Slices,277,Pizza,39,107,2731 Alta,106 S Cherokee St,Alta,51002,42.6745,-95.3054,ACTIVE,4.78,4.294,0.486,2.0
2915,753007,20190507|171|2|2|4826457,2019-07-31,3774,RUFFLE CSC 2.1OZ,52,Potato Chips,2,Chips,251,53,171 Scottsboro,24833 Johnt Reidprkw,Scottsboro,35768,36.2661,-92.5383,ACTIVE,1.35,0.02966,1.32034,1.0
1297,799156,20190507|227|2|2|5435102,2019-07-31,1050,IA $50000 SUPER CRSSWRD 378,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,90,227 Winthrop,253 W Madison St,Winthrop,50682,42.4732,-91.7338,ACTIVE,10.0,0.7,9.3,2.0
2943,2275179,20190507|535|1|100|3885943,2019-07-31,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,280,535 Lowden,308 Washington Ave,Lowden,52255,41.858,-90.9264,ACTIVE,26.25,3.0303,23.2197,10.101
2050,254461,20190508|248|4|1|2764424,2019-08-01,12973,BARCEL JPNS STYL CRNCHY COATED PNUTS 3.2OZ,55,Nuts & seeds,185,Nuts,318,100,248 Newell,119 S Fulton St,Newell,50568,42.6056,-95.0022,CLOSED,2.3,0.42,1.88,2.0
549,1203364,20190508|465|1|1|4832071,2019-08-01,4716,X-LARGE KOOLEE,158,Carbonated Drinks,234,Frozen Dispensed Beverage,10,221,465 Sturgeon,111 N Wentz St,Sturgeon,65284,39.2347,-92.2822,ACTIVE,1.0,-0.124442,1.124442,1.0
2056,484558,20190508|966|6|1|2402406,2019-08-01,3136,MARLB SPCL BLND BLK BX S50,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,470,966 Cowley,71 E Main St,Cowley,82420,44.8837,-108.468,ACTIVE,5.29,0.33236,4.95764,1.0
559,1415397,20190508|561|3|3|8846817,2019-08-01,2265,LD CINN SGR DNUT BAG,61,Muffins & Donuts,262,Bread & Cakes,53,296,561 Gardendale,890 Odum Road,Gardendale,35071,39.8873,-94.8933,ACTIVE,1.99,0.64,1.35,1.0
1573,13289,20190509|386|1|2|2817840,2019-08-02,10912,3 JOJOS WEDGES,276,Hot Food,275,Hot Sandwiches & Chicken,207,156,386 Gravette,613 Main St Sw,Gravette,72736,36.4217,-94.4614,ACTIVE,1.69,1.118,0.572,1.0
855,992446,20190509|382|3|1|4242782,2019-08-02,13641,DR PEPPER 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,152,382 Gentry,899 W Main St,Gentry,72734,36.2672,-94.4929,ACTIVE,3.33,0.84588,2.48412,2.0
1041,1591641,20190509|863|1|1|5784337,2019-08-02,10365,MONSTER PACIFIC PNCH 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,397,863 Atoka,409 E Court St,Atoka,74525,34.3854,-96.124,ACTIVE,1.93,0.54659,1.38341,1.0
1510,13710,20190509|373|2|2|2925309,2019-08-02,593,CAMEL CRUSH MEN REG 85 BX,161,Cig-premium (331),8,Cigarettes,435,143,373 Saint Edward,207 Beaver St,Saint Edward,68660,41.5701,-97.8663,ACTIVE,7.16,2.05231,5.10769,1.0
2982,1399719,20190510|560|6|1|5587690,2019-08-03,2984,MARLB SMTH BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,295,560 Columbia,3709 Sandman Ln,Columbia,65201,38.9096,-92.3341,ACTIVE,5.69,0.88262,4.80738,1.0
134,1617470,20190510|878|1|1|4693032,2019-08-03,6668,GATOR FRT PNCH 28OZ,252,Sports Drinks,150,Juice/tonics,132,410,878 Forgan,115 S Broadway St,Forgan,73938,36.9063,-100.535,ACTIVE,2.69,1.5136,1.1764,1.0
2387,1247453,20190511|480|5|3|4431922,2019-08-04,2989,MARLB MEN BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,237,480 Ionia,206 N Main St,Ionia,65335,38.5027,-93.3235,ACTIVE,21.76,1.82272,19.93728,4.0
1042,761937,20190511|171|1|1|4839335,2019-08-04,3983,FRITO SUNSEEDS RNCH 1.75OZ,55,Nuts & seeds,185,Nuts,318,53,171 Scottsboro,24833 Johnt Reidprkw,Scottsboro,35768,36.2661,-92.5383,ACTIVE,1.0,0.3,0.7,2.0
2962,539416,20190511|834|2|2|3868607,2019-08-04,12285,SKOAL LC STR,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,377,834 Burlington,513 Main St,Burlington,73722,36.9003,-98.4228,ACTIVE,7.4,1.628,5.772,1.0
187,1394806,20190511|560|2|2|5588340,2019-08-04,7498,RED BULL 8.4OZ 4PK,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,295,560 Columbia,3709 Sandman Ln,Columbia,65201,38.9096,-92.3341,ACTIVE,6.99,1.4384,5.5516,1.0
1039,2879768,20190512|480|2|2|4432720,2019-08-05,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,237,480 Ionia,206 N Main St,Ionia,65335,38.5027,-93.3235,ACTIVE,1.0,0.191396,0.808604,1.0
2862,196397,20190512|700|1|100|956952,2019-08-05,19002,GE85,1,Fuel Premuim,78,Fuel,68,350,700 Montgomery,6495 Atlanta Hwy,Montgomery,36117,39.0994,-91.6456,ACTIVE,34.43,4.806,29.624,16.02
1567,2020728,20190513|319|2|2|668421,2019-08-06,18973,G85E10S,1,Fuel Premuim,78,Fuel,68,120,319 Henderson,12210 Brighton Rd,Henderson,80640,39.9181,-104.867,ACTIVE,6.82,0.7182,6.1018,2.394
2620,2791515,20190514|881|3|1|7728170,2019-08-07,10468,X-LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,413,881 Erick,119 W 3Rd St,Erick,73645,35.2141,-99.8677,ACTIVE,1.0,1.0,0.0,1.0
1633,2689432,20190514|497|3|3|3614998,2019-08-07,5538,MEDIUM FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,257,497 Patton,1000 State Route 51,Patton,63662,37.5003,-90.0134,ACTIVE,1.0,0.299928,0.700072,1.0
1399,865691,20190514|250|3|1|5493167,2019-08-07,3724,KETTLE JLPNO 8OZ,52,Potato Chips,2,Chips,251,101,250 Ayr,4075 W Lincoln St,Ayr,68925,40.4372,-98.4387,ACTIVE,3.49,0.92,2.57,1.0
1276,1281557,20190516|497|1|1|3620391,2019-08-08,9132,MO I LOVE LUCY 235,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,257,497 Patton,1000 State Route 51,Patton,63662,37.5003,-90.0134,ACTIVE,5.0,0.25,4.75,1.0
2100,1168682,20190515|433|2|1|5872319,2019-08-08,6629,GATOR FRST ARCTC BLTZ 28OZ,252,Sports Drinks,150,Juice/tonics,132,197,433 Bay Minette,701 Mcmeans Ave,Bay Minette,36507,40.1474,-92.3793,ACTIVE,1.83,0.685,1.145,1.0
1970,2890277,20190516|561|2|2|8883671,2019-08-09,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,296,561 Gardendale,890 Odum Road,Gardendale,35071,39.8873,-94.8933,ACTIVE,1.49,0.681378,0.808622,1.0
1860,1249814,20190516|480|2|2|4441464,2019-08-09,4716,X-LARGE KOOLEE,158,Carbonated Drinks,234,Frozen Dispensed Beverage,10,237,480 Ionia,206 N Main St,Ionia,65335,38.5027,-93.3235,ACTIVE,1.0,-0.124264,1.124264,1.0
7,2868683,20190517|391|2|1|7433220,2019-08-10,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,161,391 Hamilton,1706 Military Street South,Hamilton,35570,34.4062,-91.4074,ACTIVE,1.49,0.610297,0.879703,1.0
2005,2005573,20190517|367|1|100|3461635,2019-08-10,18963,DIESELBIO,1,Fuel Premuim,78,Fuel,68,136,367 Arthur,309 Fir St,Arthur,69121,41.5711,-101.691,ACTIVE,72.91,7.4427,65.4673,24.809
1385,386735,20190517|1871|2|1|1154065,2019-08-10,12364,COPENHGN EXT LC STR 1.2OZ,334,Tobacco-round Can Snuff (960),321,Smokeless (951),363,58,1871 Vestavia Hills,1300 Montgomery Highway,Vestavia Hills,35216,35.8138,-94.6289,ACTIVE,6.39,1.51433,4.87567,1.0
2705,1065897,20190518|393|1|2|6532617,2019-08-11,8814,FIJI 1LT,255,Bottled Water,150,Juice/tonics,174,162,393 Henderson,13091 Highway 62 E,Henderson,72544,36.3832,-92.191,ACTIVE,2.69,1.14043,1.54957,1.0
2083,261084,20190519|361|1|100|3046740,2019-08-12,18975,G87E00M,1,Fuel Premuim,78,Fuel,68,131,361 Oakdale,500 Hohman St,Oakdale,68761,42.0694,-97.9698,ACTIVE,71.35,7.0902,64.2598,23.634
2272,1803176,20190519|975|2|2|3672487,2019-08-12,4362,KITKAT 3OZ KS,285,Gluten Free Candy,331,Candy,62,477,975 Boulder,1905 28Th St,Boulder,80301,40.0201,-105.26,ACTIVE,1.99,0.90205,1.08795,1.0
1198,2091937,20190520|615|1|100|3419691,2019-08-13,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,318,615 Stickney,309 Main St,Stickney,57375,43.5894,-98.4377,ACTIVE,31.33,3.5211,27.8089,11.737
73,1639328,20190520|886|1|2|5440570,2019-08-13,7524,RED BULL PEAR EDT SF 12OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,417,886 Geary,120 Nw 1St St,Geary,73040,35.6319,-98.3186,ACTIVE,2.75,0.82696,1.92304,1.0
236,719211,20190521|152|2|2|6507319,2019-08-14,8891,ARKANSAS DEMOCRAT,114,Nwspapers,183,Newspapers,296,42,152 Wilmot,202 Mccombs St,Wilmot,71676,33.0593,-91.5728,ACTIVE,1.0,0.138,0.862,1.0
994,2577411,20190522|387|4|1|5295734,2019-08-15,6507,LOTTO,137,Lotto (271),136,Lotto (271),2,157,387 Big Flat,100 Community Dr,Big Flat,72617,36.0018,-92.4051,ACTIVE,2.0,2.0,0.0,1.0
2500,1110093,20190522|406|1|3|6141230,2019-08-15,11054,SLC PZ BRKFST 13IN FCS,287,Slices,277,Pizza,39,178,406 Harrison,215 W Industrial Park Rd,Harrison,72601,36.2509,-93.1298,ACTIVE,1.0,0.757,0.243,1.0
2994,188459,20190522|700|1|1|978719,2019-08-15,8813,FIJI .5LT,255,Bottled Water,150,Juice/tonics,174,350,700 Montgomery,6495 Atlanta Hwy,Montgomery,36117,39.0994,-91.6456,ACTIVE,1.69,0.83222,0.85778,1.0
1706,1044607,20190522|391|3|1|7449386,2019-08-15,2328,LD SWSS RLL 3.4OZ,60,Cakes & pastrie,262,Bread & Cakes,217,161,391 Hamilton,1706 Military Street South,Hamilton,35570,34.4062,-91.4074,ACTIVE,1.29,0.64,0.65,1.0
2046,992249,20190522|382|2|2|4273942,2019-08-15,10293,MONSTER REHAB RSPBRY TEA 15.5OZ,142,Energy non-carb FS (279),215,Energy non-carb,59,152,382 Gentry,899 W Main St,Gentry,72734,36.2672,-94.4929,ACTIVE,11.58,3.13014,8.44986,6.0
1922,2206155,20190522|385|2|1|4866502,2019-08-15,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,155,385 Bentonville,1706 S Walton Blvd,Bentonville,72712,36.3531,-94.212,ACTIVE,10.0,1.1955,8.8045,3.985
1764,2421380,20190523|921|2|2|3688546,2019-08-16,839,SMALL COFFEE,145,Hot Disp Bev-retail (301),232,Hot Dispensed Beverage,9,440,921 Greenwood Vlg,8525 E Arapahoe Rd,Greenwood Vlg,80112,39.5964,-104.891,ACTIVE,1.59,1.59,0.0,1.0
2388,1402160,20190523|560|3|1|5619125,2019-08-16,11806,DUTCHMA JAVA FSN 2P99 CIGRL,335,Tobacco-cigarillo (962),320,Cigars,342,295,560 Columbia,3709 Sandman Ln,Columbia,65201,38.9096,-92.3341,ACTIVE,0.99,0.35375,0.63625,1.0
1710,1075859,20190523|393|1|1|6546494,2019-08-16,3005,MARLB SPCL SLCT GLD BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,162,393 Henderson,13091 Highway 62 E,Henderson,72544,36.3832,-92.191,ACTIVE,5.98,0.27917,5.70083,1.0
1161,1644003,20190523|886|1|2|5445691,2019-08-16,5367,KOOLEE,158,Carbonated Drinks,234,Frozen Dispensed Beverage,10,417,886 Geary,120 Nw 1St St,Geary,73040,35.6319,-98.3186,ACTIVE,1.59,0.683758,0.906242,1.0
1513,1279436,20190524|497|4|3|3648444,2019-08-17,10328,MONSTER UL SUNRISE 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,257,497 Patton,1000 State Route 51,Patton,63662,37.5003,-90.0134,ACTIVE,2.79,1.40667,1.38333,1.0
713,1695747,20190524|905|1|1|347237,2019-08-17,10864,CRSNT SSG EGG CHZ FCS,272,Breakfast Food,271,Breakfast Sandwiches,97,427,905 Mobile,685 Schillinger Rd,Mobile,36695,39.8319,-105.004,ACTIVE,2.79,1.827,0.963,1.0
1616,2312016,20190524|881|2|2|7755063,2019-08-17,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,413,881 Erick,119 W 3Rd St,Erick,73645,35.2141,-99.8677,ACTIVE,13.0,1.5669,11.4331,5.223
2416,940333,20190524|368|2|2|4615438,2019-08-17,1657,BUD CHLDA PCNTE 25OZ CAN,188,Beer-super Prem/specialty (41),246,Beer,99,137,368 Harrisburg,306 State St,Harrisburg,69345,41.5565,-103.741,ACTIVE,3.69,1.41,2.28,1.0
1361,2035542,20190525|667|1|100|5936661,2019-08-18,18973,G85E10S,1,Fuel Premuim,78,Fuel,68,336,667 Hooper,11701 State Highway 17,Hooper,81136,37.7451,-105.881,ACTIVE,25.12,2.6928,22.4272,8.976
2736,601478,20190527|32|1|1|3391826,2019-08-20,15513,JUUL PODS TOB 4PK 5%,339,Cartridges,337,E-Cigarettes,142,121,32 Shell Rock,203 S Walnut St,Shell Rock,50670,42.7116,-92.5839,ACTIVE,15.99,6.17471,9.81529,1.0
2497,2884516,20190527|518|2|1|5361070,2019-08-20,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,272,518 Massena,99 Main St,Massena,50853,41.2517,-94.7692,ACTIVE,0.01,-0.626263,0.636263,1.0
1054,465639,20190527|435|1|2|3744866,2019-08-20,12052,WILD TURKEY AM HNY 50ML,173,Whiskey,249,Liquor,201,199,435 Golden City,519 Main St,Golden City,64748,37.3929,-94.0928,ACTIVE,3.96,1.54212,2.41788,4.0
2081,182648,20190529|685|1|100|550765,2019-08-22,18962,DIESEL,1,Fuel Premuim,78,Fuel,68,345,685 Centennial,7255 S Havana St Ste 140,Centennial,80112,39.5848,-104.868,ACTIVE,54.05,5.3184,48.7316,17.728
2657,1164619,20190529|433|5|2|5909376,2019-08-22,19132,MO DOUBLE CASH 247,138,Gaming-lottery (scratch Tickt) (272),175,Lottery (360),1575,197,433 Bay Minette,701 Mcmeans Ave,Bay Minette,36507,40.1474,-92.3793,ACTIVE,2.0,0.1,1.9,1.0
2094,1102947,20190529|401|2|3|5810790,2019-08-22,2292,LD CHOC MINI DNUT 3.1OZ,61,Muffins & Donuts,262,Bread & Cakes,53,172,401 Rogers,401 N 8Th St,Rogers,72756,36.3364,-94.1246,ACTIVE,1.29,0.64,0.65,1.0
1197,771966,20190529|200|1|1|5505249,2019-08-22,13648,DT DR PEPPER 20OZ,250,Pk Bev-csd/pop (71),243,Pop (587),448,64,200 Cedar Falls,221 W 6Th St,Cedar Falls,50613,42.5336,-92.4478,ACTIVE,1.89,0.7975,1.0925,1.0
2419,744262,20190530|158|4|1|8203920,2019-08-23,15347,MONSTER REIGN RAZZLE BRY 16OZ,261,Pk Bev-energy (carbonated) Fs (79),242,Energy carbonated,268,49,158 Russellville,13675 Hwy 43,Russellville,35653,33.2376,-91.5121,ACTIVE,2.79,1.24714,1.54286,1.0
383,551402,20190530|939|2|2|973677,2019-08-23,11998,COORS LT 24PK CAN,196,Beer-premium (42),246,Beer,186,452,939 Campo,183 W 4Th St,Campo,81029,37.1055,-102.58,ACTIVE,18.49,1.69,16.8,1.0
899,1281745,20190530|497|6|1|3667092,2019-08-23,17089,BODY ARMOR FRT PNCH 16OZ,252,Sports Drinks,150,Juice/tonics,132,257,497 Patton,1000 State Route 51,Patton,63662,37.5003,-90.0134,ACTIVE,1.5,0.29192,1.20808,1.0
1674,1180193,20190530|442|1|2|4373838,2019-08-23,2562,SWISHER REG 2P99 CIGRL POCH,335,Tobacco-cigarillo (962),320,Cigars,342,205,442 Mindenmines,604 Main St,Mindenmines,64769,37.4744,-94.5887,ACTIVE,0.99,0.69088,0.29912,2.0
117,2861434,20190601|237|3|2|3945687,2019-08-25,5628,LARGE FTN,152,Cold Bev-retail (311),233,Cold Dispensed Beverage,11,95,237 Rowley,111 Ely St,Rowley,52329,42.3701,-91.8436,ACTIVE,1.0,0.136267,0.863733,1.0
2777,2584196,20190601|535|1|2|3942269,2019-08-25,6507,LOTTO,137,Lotto (271),136,Lotto (271),2,280,535 Lowden,308 Washington Ave,Lowden,52255,41.858,-90.9264,ACTIVE,2.0,2.0,0.0,1.0
647,2121745,20190601|570|4|2|604780,2019-08-25,18980,G87E10S,1,Fuel Premuim,78,Fuel,68,304,570 Hueytown,1007 Red Farmer Drive,Hueytown,35023,41.9966,-91.8623,ACTIVE,5.0,0.5664,4.4336,1.888
941,2731041,20190602|2731|2|2|5172274,2019-08-26,3002,MARLB GLD BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,107,2731 Alta,106 S Cherokee St,Alta,51002,42.6745,-95.3054,ACTIVE,8.36,2.023,6.337,1.0
728,784671,20190602|226|1|2|5620503,2019-08-26,17497,FIREBALL WHSKY 50ML,173,Whiskey,249,Liquor,201,89,226 Quasqueton,113 E Dubuque St,Quasqueton,52326,42.3946,-91.7603,ACTIVE,3.0,1.5,1.5,2.0
1303,769492,20190602|200|2|3|5514873,2019-08-26,9726,BLACK&M SWTS PLTP PP99,335,Tobacco-cigarillo (962),320,Cigars,342,64,200 Cedar Falls,221 W 6Th St,Cedar Falls,50613,42.5336,-92.4478,ACTIVE,1.98,0.39778,1.58222,2.0
425,449038,20190603|876|2|2|3873129,2019-08-27,3017,MARLB SPCL SLCT RED 100 BX,206,Cig-off Inv-premium (441),11,Off Invoice Cigs (104),199,408,876 Bokchito,118 W Main St,Bokchito,74726,34.0169,-96.1456,ACTIVE,7.84,1.57429,6.26571,1.0
2766,513155,20190603|961|4|1|2883814,2019-08-27,3457,BAKENETS 3OZ,58,Salty Snacks-other (157),5,Salty Snacks,161,467,961 Burlington,211 S Main St,Burlington,82411,44.4447,-108.431,ACTIVE,4.0,1.06,2.94,2.0
